meta_id,question_id,estimate_id,estimate,std.error,z_stat,dv,iv,n,overall_effect,question,sample,sample_size,study_id,study_journal,study_year,subfield,subset 
ColRosMag2020,Democracy and Growth 2019.xlsx,11309,0.785164188,0.138476929,5.67,,,2047,NA,NA,Doucouliagos,25,23425,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11310,0.709299366,0.157622081,4.500000000000006,,,2047,NA,NA,Doucouliagos,25,23425,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11311,0.563080985,0.189589557,2.9700000000000055,,,2047,NA,NA,Doucouliagos,25,23425,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11312,-0.340780095,0.215683604,-1.58,,,2047,NA,NA,Doucouliagos,25,23425,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11313,0.630214982,0.173612943,3.6299999999999955,,,2047,NA,NA,Doucouliagos,25,23425,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11314,-0.874416993,0.216976921,-4.03,,,2047,NA,NA,Doucouliagos,9,23650,NA,1994,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11315,-0.313960563,0.387605634,-0.81,,,2047,NA,NA,Doucouliagos,9,23650,NA,1994,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11316,-0.883502487,0.191234305,-4.62,,,2047,NA,NA,Doucouliagos,9,23650,NA,1994,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11317,-0.120232363,0.108317445,-1.11,,,2047,NA,NA,Doucouliagos,90,23762,NA,1994,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11318,0.06315685,0.108891121,0.58,,,2047,NA,NA,Doucouliagos,90,23762,NA,1994,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11319,-0.076154467,0.108792096,-0.7,,,2047,NA,NA,Doucouliagos,90,23762,NA,1994,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11320,0.184111103,0.120987296,1.5217391304347812,,,2047,NA,NA,Doucouliagos,84,23866,NA,2000,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11321,0.301075269,0.11827957,2.5454545454545454,,,2047,NA,NA,Doucouliagos,82,23866,NA,2000,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11322,0.109312469,0.19129682,0.5714285714285692,,,2047,NA,NA,Doucouliagos,44,23866,NA,2000,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11323,0.081264632,0.047569541,1.7083333333333335,,,2047,NA,NA,Doucouliagos,462,23866,NA,2000,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11324,0.102320569,0.047749599,2.142857142857143,,,2047,NA,NA,Doucouliagos,456,23866,NA,2000,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11325,0.172010868,0.072425629,2.3749999999999982,,,2047,NA,NA,Doucouliagos,207,23866,NA,2000,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11326,0.261346763,0.045451611,5.749999999999992,,,2047,NA,NA,Doucouliagos,338,23866,NA,2000,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11327,0.383152254,0.160792955,2.382892057026476,,,2047,NA,NA,Doucouliagos,37,24082,NA,2012,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11328,0.298136107,0.166161191,1.7942583732057338,,,2047,NA,NA,Doucouliagos,37,24082,NA,2012,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11329,0.288834296,0.174792711,1.6524390243902476,,,2047,NA,NA,Doucouliagos,37,24082,NA,2012,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11330,0.31409579,0.173334343,1.8120805369127517,,,2047,NA,NA,Doucouliagos,37,24082,NA,2012,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11331,0.18862129,0.061863329,3.0490000000000013,,,2047,NA,NA,Doucouliagos,258,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11332,0.176888065,0.062000724,2.8530000000000046,,,2047,NA,NA,Doucouliagos,258,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11333,-0.18862129,0.061863329,-3.049,,,2047,NA,NA,Doucouliagos,258,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11334,0.162673812,0.076581213,2.1242000000000005,,,2047,NA,NA,Doucouliagos,172,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11335,0.153973824,0.076921529,2.001699999999996,,,2047,NA,NA,Doucouliagos,172,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11336,0.087515403,0.077317257,1.1319000000000004,,,2047,NA,NA,Doucouliagos,172,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11337,0.115695504,0.089561468,1.2918000000000027,,,2047,NA,NA,Doucouliagos,129,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11338,0.091013918,0.089792736,1.0136000000000005,,,2047,NA,NA,Doucouliagos,129,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11339,0.070964131,0.036206189,1.9600000000000002,,,2047,NA,NA,Doucouliagos,774,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11340,0.066278733,0.036217887,1.829999999999999,,,2047,NA,NA,Doucouliagos,774,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11341,0.019731828,0.036338542,0.5430000000000005,,,2047,NA,NA,Doucouliagos,774,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11342,-0.009267735,0.036344057,-0.255,,,2047,NA,NA,Doucouliagos,774,24295,NA,2010,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11343,0.15801632,0.032661496,4.837999999999994,,,2047,NA,NA,Doucouliagos,920,24400,NA,2007,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11344,0.078797835,0.041645703,1.8920999999999983,,,2047,NA,NA,Doucouliagos,580,24400,NA,2007,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11345,0.021369764,0.042399762,0.5040067033210822,,,2047,NA,NA,Doucouliagos,560,24500,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11346,0.040182782,0.018012971,2.2307692307692317,,,2047,NA,NA,Doucouliagos,3222,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11347,0.038983152,0.018099321,2.1538461538461586,,,2047,NA,NA,Doucouliagos,3194,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11348,0.003376829,0.019135362,0.17647058823529385,,,2047,NA,NA,Doucouliagos,2744,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11349,0.00337621,0.019131859,0.17647058823529457,,,2047,NA,NA,Doucouliagos,2744,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11350,0.032201499,0.018032839,1.785714285714282,,,2047,NA,NA,Doucouliagos,3222,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11351,0.100943467,0.031476995,3.206896551724155,,,2047,NA,NA,Doucouliagos,1090,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11352,-0.045943542,0.038592575,-1.19047619,,,2047,NA,NA,Doucouliagos,750,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11353,0.031534646,0.044609987,0.7068965517241389,,,2047,NA,NA,Doucouliagos,578,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11354,-0.015588886,0.034295549,-0.454545455,,,2047,NA,NA,Doucouliagos,936,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11355,0.015385975,0.035045833,0.4390243902439027,,,2047,NA,NA,Doucouliagos,898,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11356,0.035580287,0.020811111,1.709677419354842,,,2047,NA,NA,Doucouliagos,2456,24600,NA,2014,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11357,-0.303774689,0.194478034,-1.562,,,2047,NA,NA,Doucouliagos,30,24795,NA,2007,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11358,-0.292898687,0.187515164,-1.562,,,2047,NA,NA,Doucouliagos,31,24795,NA,2007,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11359,-0.278397124,0.196054312,-1.42,,,2047,NA,NA,Doucouliagos,30,24795,NA,2007,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11360,-0.193554592,0.055103477,-3.512565888,,,2047,NA,NA,Doucouliagos,324,24895,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11361,-0.225396936,0.057112544,-3.946539947,,,2047,NA,NA,Doucouliagos,324,24895,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11362,-0.095503797,0.055908866,-1.708204853,,,2047,NA,NA,Doucouliagos,324,24895,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11363,-0.182619985,0.159493437,-1.145,,,2047,NA,NA,Doucouliagos,60,24991,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11364,0.116338887,0.081641324,1.4249999999999998,,,2047,NA,NA,Doucouliagos,228,24991,NA,1998,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11365,-0.045908326,0.159959324,-0.287,,,2047,NA,NA,Doucouliagos,46,25084,NA,1995,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11366,0.020759867,0.162186461,0.12799999999999992,,,2047,NA,NA,Doucouliagos,46,25084,NA,1995,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11367,-0.120545953,0.104640584,-1.152,,,2047,NA,NA,Doucouliagos,97,25084,NA,1995,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11368,-0.059571894,0.105811534,-0.563,,,2047,NA,NA,Doucouliagos,97,25084,NA,1995,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11369,-0.119973537,0.027836087,-4.31,,,2047,NA,NA,Doucouliagos,1289,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11370,-0.118526844,0.028220677,-4.2,,,2047,NA,NA,Doucouliagos,1289,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11371,-0.106716234,0.028920388,-3.69,,,2047,NA,NA,Doucouliagos,1234,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11372,-0.106726238,0.029080719,-3.67,,,2047,NA,NA,Doucouliagos,1222,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11373,-0.149651511,0.028614056,-5.23,,,2047,NA,NA,Doucouliagos,1245,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11374,-0.064809993,0.021042206,-3.08,,,2047,NA,NA,Doucouliagos,2267,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11375,-0.12749082,0.021107752,-6.04,,,2047,NA,NA,Doucouliagos,2341,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11376,-0.118348048,0.021835433,-5.42,,,2047,NA,NA,Doucouliagos,2201,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11377,-0.116876283,0.021886944,-5.34,,,2047,NA,NA,Doucouliagos,2193,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11378,-0.168973727,0.021663298,-7.8,,,2047,NA,NA,Doucouliagos,2203,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11379,-0.078957957,0.017985867,-4.39,,,2047,NA,NA,Doucouliagos,3090,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11380,-0.058652236,0.018271725,-3.21,,,2047,NA,NA,Doucouliagos,3090,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11381,-0.041203214,0.018643988,-2.21,,,2047,NA,NA,Doucouliagos,2978,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11382,-0.041013277,0.018474449,-2.22,,,2047,NA,NA,Doucouliagos,2969,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11383,-0.062064016,0.018416622,-3.37,,,2047,NA,NA,Doucouliagos,2979,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11384,0.004606609,0.015884859,0.2899999999999994,,,2047,NA,NA,Doucouliagos,3982,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11385,-0.02210568,0.015789771,-1.4,,,2047,NA,NA,Doucouliagos,4170,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11386,-0.030932855,0.016195212,-1.91,,,2047,NA,NA,Doucouliagos,3969,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11387,-0.036620177,0.016275634,-2.25,,,2047,NA,NA,Doucouliagos,3931,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11388,-0.037754334,0.016134331,-2.34,,,2047,NA,NA,Doucouliagos,3996,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11389,-0.143797553,0.040166914,-3.58,,,2047,NA,NA,Doucouliagos,625,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11390,-0.233001261,0.040172631,-5.8,,,2047,NA,NA,Doucouliagos,625,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11391,-0.218867693,0.041530871,-5.27,,,2047,NA,NA,Doucouliagos,592,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11392,-0.221212347,0.041659576,-5.31,,,2047,NA,NA,Doucouliagos,589,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11393,-0.277322419,0.040782709,-6.8,,,2047,NA,NA,Doucouliagos,594,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11394,-0.080364224,0.031148924,-2.58,,,2047,NA,NA,Doucouliagos,1042,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11395,-0.110628915,0.031428669,-3.52,,,2047,NA,NA,Doucouliagos,1042,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11396,-0.106017291,0.032126452,-3.3,,,2047,NA,NA,Doucouliagos,1001,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11397,-0.105874868,0.032278923,-3.28,,,2047,NA,NA,Doucouliagos,993,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11398,0.119785536,0.03194281,3.7499999999999956,,,2047,NA,NA,Doucouliagos,1008,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11399,-0.163106182,0.076575672,-2.13,,,2047,NA,NA,Doucouliagos,182,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11400,-0.138517099,0.08196278,-1.69,,,2047,NA,NA,Doucouliagos,182,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11401,-0.165647766,0.09002596,-1.84,,,2047,NA,NA,Doucouliagos,151,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11402,-0.166323135,0.090393008,-1.84,,,2047,NA,NA,Doucouliagos,151,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11403,-0.176286159,0.08948536,-1.97,,,2047,NA,NA,Doucouliagos,151,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11404,-0.100051398,0.034619861,-2.89,,,2047,NA,NA,Doucouliagos,842,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11405,-0.118895425,0.035597433,-3.34,,,2047,NA,NA,Doucouliagos,897,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11406,-0.099145826,0.038880716,-2.55,,,2047,NA,NA,Doucouliagos,767,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11407,-0.096116368,0.039071694,-2.46,,,2047,NA,NA,Doucouliagos,762,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11408,-0.166692785,0.038497179,-4.33,,,2047,NA,NA,Doucouliagos,767,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11409,-0.076145514,0.021034672,-3.62,,,2047,NA,NA,Doucouliagos,2267,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11410,-0.151525566,0.021045218,-7.2,,,2047,NA,NA,Doucouliagos,2341,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11411,-0.138360235,0.021789013,-6.35,,,2047,NA,NA,Doucouliagos,2201,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11412,-0.138656782,0.021835714,-6.35,,,2047,NA,NA,Doucouliagos,2193,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11413,-0.200359854,0.02154407,-9.3,,,2047,NA,NA,Doucouliagos,2203,25276,NA,2013,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11414,0.26265988,0.154505812,1.7000000000000013,,,2047,NA,NA,Doucouliagos,47,25444,NA,1985,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11415,0.064752391,0.161880977,0.4000000000000001,,,2047,NA,NA,Doucouliagos,47,25444,NA,1985,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11416,0.087295556,0.126515298,0.6899999999999991,,,2047,NA,NA,Doucouliagos,70,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11417,-0.104920683,0.120598486,-0.87,,,2047,NA,NA,Doucouliagos,76,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11418,0.070681059,0.121863894,0.5800000000000018,,,2047,NA,NA,Doucouliagos,75,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11419,0.012902571,0.040320535,0.32000000000000145,,,2047,NA,NA,Doucouliagos,630,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11420,-0.027125478,0.057713783,-0.47,,,2047,NA,NA,Doucouliagos,311,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11421,-0.521931207,0.181857564,-2.87,,,2047,NA,NA,Doucouliagos,30,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11422,-0.636227573,0.157482072,-4.04,,,2047,NA,NA,Doucouliagos,32,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11423,-0.501504486,0.180397297,-2.78,,,2047,NA,NA,Doucouliagos,31,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11424,-0.201704529,0.062447223,-3.23,,,2047,NA,NA,Doucouliagos,261,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11425,-0.619382487,0.072273336,-8.57,,,2047,NA,NA,Doucouliagos,129,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11426,0.63582222,0.272885073,2.329999999999999,,,2047,NA,NA,Doucouliagos,16,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11427,0.744836805,0.211001928,3.529999999999998,,,2047,NA,NA,Doucouliagos,18,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11428,0.345105718,0.331832421,1.0399999999999985,,,2047,NA,NA,Doucouliagos,16,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11429,0.313816731,0.08458672,3.7100000000000026,,,2047,NA,NA,Doucouliagos,141,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11430,0.331619267,0.122821951,2.6999999999999975,,,2047,NA,NA,Doucouliagos,70,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11431,-0.521931207,0.181857564,-2.87,,,2047,NA,NA,Doucouliagos,30,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11432,-0.625472459,0.166349058,-3.76,,,2047,NA,NA,Doucouliagos,30,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11433,-0.511224858,0.183234716,-2.79,,,2047,NA,NA,Doucouliagos,30,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11434,-0.268711169,0.063375276,-4.24,,,2047,NA,NA,Doucouliagos,246,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11435,-0.498512616,0.08119098,-6.14,,,2047,NA,NA,Doucouliagos,125,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11436,0.784632238,0.277255208,2.83,,,2047,NA,NA,Doucouliagos,13,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11437,0.806628117,0.208971015,3.8599999999999954,,,2047,NA,NA,Doucouliagos,16,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11438,0.512716846,0.324504333,1.5800000000000007,,,2047,NA,NA,Doucouliagos,15,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11439,0.542268331,0.076699905,7.069999999999994,,,2047,NA,NA,Doucouliagos,135,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11440,0.342717996,0.125537727,2.7299999999999893,,,2047,NA,NA,Doucouliagos,67,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11441,-0.484536082,0.206185567,-2.35,,,2047,NA,NA,Doucouliagos,30,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11442,-0.60181546,0.178580255,-3.37,,,2047,NA,NA,Doucouliagos,32,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11443,-0.545895495,0.192216724,-2.84,,,2047,NA,NA,Doucouliagos,31,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11444,-0.197856532,0.063011635,-3.14,,,2047,NA,NA,Doucouliagos,261,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11445,-0.543323455,0.078628575,-6.91,,,2047,NA,NA,Doucouliagos,129,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11446,0.780868809,0.312347524,2.5000000000000004,,,2047,NA,NA,Doucouliagos,16,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11447,0.482681866,0.357542123,1.3500000000000012,,,2047,NA,NA,Doucouliagos,18,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11448,0.948205736,0.158828431,5.969999999999987,,,2047,NA,NA,Doucouliagos,16,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11449,0.2750577,0.087043576,3.1600000000000033,,,2047,NA,NA,Doucouliagos,141,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11450,0.384606613,0.12446816,3.089999999999995,,,2047,NA,NA,Doucouliagos,70,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11451,-0.476190108,0.18747642,-2.54,,,2047,NA,NA,Doucouliagos,30,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11452,-0.678916298,0.149871147,-4.53,,,2047,NA,NA,Doucouliagos,32,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11453,-0.485036573,0.182344576,-2.66,,,2047,NA,NA,Doucouliagos,31,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11454,-0.161381706,0.062794438,-2.57,,,2047,NA,NA,Doucouliagos,262,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11455,-0.519942054,0.078304526,-6.64,,,2047,NA,NA,Doucouliagos,130,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11456,-0.156150319,0.273947928,-0.57,,,2047,NA,NA,Doucouliagos,21,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11457,0.443625154,0.224053108,1.979999999999996,,,2047,NA,NA,Doucouliagos,24,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11458,0.128821427,0.286269838,0.4499999999999986,,,2047,NA,NA,Doucouliagos,20,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11459,0.294633688,0.073291962,4.019999999999999,,,2047,NA,NA,Doucouliagos,185,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11460,0.340562809,0.103830125,3.2800000000000065,,,2047,NA,NA,Doucouliagos,93,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11461,-0.459377383,0.19383012,-2.37,,,2047,NA,NA,Doucouliagos,30,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11462,-0.588405728,0.16859763,-3.49,,,2047,NA,NA,Doucouliagos,32,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11463,-0.403754319,0.195050396,-2.07,,,2047,NA,NA,Doucouliagos,31,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11464,-0.151559133,0.063149639,-2.4,,,2047,NA,NA,Doucouliagos,261,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11465,-0.757736039,0.060329302,-12.56,,,2047,NA,NA,Doucouliagos,129,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11466,0.632412158,0.292783407,2.160000000000002,,,2047,NA,NA,Doucouliagos,16,25606,NA,2006,Political Economy,NA
ColRosMag2020,Democracy and Growth 2019.xlsx,11467,0.737900759,0.224969744,3.2800000000000025,,,2047,NA,NA,Doucouliagos,18,25606,NA,2006,Political Economy,NA
